Date,regime,regime_name,weight,confidence
2020-09-08,2,Crisis,0.5,0.9999865194221509
2020-09-09,2,Crisis,0.5,0.999810016842439
2020-09-10,2,Crisis,0.5,0.9999994554456525
2020-09-11,2,Crisis,0.5,0.9999965437915007
2020-09-14,2,Crisis,0.5,0.9981167963996325
2020-09-15,2,Crisis,0.5,0.9823811527484727
2020-09-16,2,Crisis,0.5,0.9931419332374037
2020-09-17,2,Crisis,0.5,0.9970706963833171
2020-09-18,2,Crisis,0.5,0.9996806320457609
2020-09-21,2,Crisis,0.5,0.9999980009762993
2020-09-22,2,Crisis,0.5,0.9999978640830778
2020-09-23,2,Crisis,0.5,0.9999999327737918
2020-09-24,2,Crisis,0.5,0.9999999889078027
2020-09-25,2,Crisis,0.5,0.9999990967775816
2020-09-28,2,Crisis,0.5,0.999961381014092
2020-09-29,2,Crisis,0.5,0.9999992108717763
2020-09-30,2,Crisis,0.5,0.9999834141010389
2020-10-01,2,Crisis,0.5,0.9999946199022024
2020-10-02,2,Crisis,0.5,0.9999998653802413
2020-10-05,2,Crisis,0.5,0.9956621603737279
2020-10-06,2,Crisis,0.5,0.9902372826339962
2020-10-07,5,High-vol Rally,0.5,0.7935987069401673
2020-10-08,5,High-vol Rally,0.5,0.8849217542565178
2020-10-09,5,High-vol Rally,0.5,0.9583485973262096
2020-10-12,5,High-vol Rally,0.5,0.9469186991822338
2020-10-13,2,Crisis,0.5,0.5840470099999873
2020-10-14,2,Crisis,0.5,0.6665519172600425
2020-10-15,2,Crisis,0.5,0.7163212393623825
2020-10-16,2,Crisis,0.5,0.7770279524264304
2020-10-19,2,Crisis,0.5,0.9933972536331361
2020-10-20,2,Crisis,0.5,0.9912441899832566
2020-10-21,2,Crisis,0.5,0.9817871303952346
2020-10-22,2,Crisis,0.5,0.9422405858574155
2020-10-23,2,Crisis,0.5,0.937992593567564
2020-10-26,2,Crisis,0.5,0.9979920623777294
2020-10-27,2,Crisis,0.5,0.999931130747061
2020-10-28,2,Crisis,0.5,0.9999958842830096
2020-10-29,2,Crisis,0.5,0.999999990723154
2020-10-30,2,Crisis,0.5,0.9999999982537702
2020-11-02,2,Crisis,0.5,0.9999588321950298
2020-11-03,2,Crisis,0.5,0.9638926352228883
2020-11-04,5,High-vol Rally,0.5,0.9984144089533129
2020-11-05,5,High-vol Rally,0.5,0.9999885917491613
2020-11-06,5,High-vol Rally,0.5,0.9999405069373973
2020-11-09,5,High-vol Rally,0.5,0.9999905067175365
2020-11-10,5,High-vol Rally,0.5,0.9997878267860129
2020-11-11,5,High-vol Rally,0.5,0.9998353987325448
2020-11-12,5,High-vol Rally,0.5,0.999051589711943
2020-11-13,5,High-vol Rally,0.5,0.9999147267424563
2020-11-16,5,High-vol Rally,0.5,0.9999739665550789
2020-11-17,5,High-vol Rally,0.5,0.9998863358697485
2020-11-18,5,High-vol Rally,0.5,0.9993031547108829
2020-11-19,5,High-vol Rally,0.5,0.9994999951081576
2020-11-20,5,High-vol Rally,0.5,0.996816823158382
2020-11-23,5,High-vol Rally,0.5,0.9983994929529808
2020-11-24,5,High-vol Rally,0.5,0.9999845618540605
2020-11-25,5,High-vol Rally,0.5,0.9999980330486569
2020-11-27,5,High-vol Rally,0.5,0.9999996170918899
2020-11-30,5,High-vol Rally,0.5,0.999998416007092
2020-12-01,5,High-vol Rally,0.5,0.9999955581723468
2020-12-02,5,High-vol Rally,0.5,0.9999829057384414
2020-12-03,5,High-vol Rally,0.5,0.999926386615002
2020-12-04,5,High-vol Rally,0.5,0.9999197950898392
2020-12-07,5,High-vol Rally,0.5,0.9466014546650117
2020-12-08,5,High-vol Rally,0.5,0.5225626737177277
2020-12-09,4,Low-vol Rally,0.5,0.499493137079759
2020-12-10,3,Low-vol Rally,0.5,0.9768038067677919
2020-12-11,3,Low-vol Rally,0.5,0.9992568765587639
2020-12-14,3,Low-vol Rally,0.5,0.9999124469381244
2020-12-15,3,Low-vol Rally,0.5,0.9999141521037527
2020-12-16,3,Low-vol Rally,0.5,0.9999146652476707
2020-12-17,3,Low-vol Rally,0.5,0.9999832589038111
2020-12-18,3,Low-vol Rally,0.5,0.9999976405079547
2020-12-21,3,Low-vol Rally,0.5,0.9999999582942118
2020-12-22,3,Low-vol Rally,0.5,1.0
2020-12-23,3,Low-vol Rally,0.5,1.0
2020-12-24,3,Low-vol Rally,0.5,1.0
2020-12-28,3,Low-vol Rally,0.5,1.0
2020-12-29,3,Low-vol Rally,0.5,1.0
2020-12-30,3,Low-vol Rally,0.5,1.0
2020-12-31,3,Low-vol Rally,0.5,1.0
2021-01-04,3,Low-vol Rally,0.5,1.0
2021-01-05,3,Low-vol Rally,0.5,1.0
2021-01-06,3,Low-vol Rally,0.5,1.0
2021-01-07,3,Low-vol Rally,0.5,1.0
2021-01-08,3,Low-vol Rally,0.5,1.0
2021-01-11,3,Low-vol Rally,0.5,1.0
2021-01-12,3,Low-vol Rally,0.5,1.0
2021-01-13,3,Low-vol Rally,0.5,1.0
2021-01-14,3,Low-vol Rally,0.5,1.0
2021-01-15,3,Low-vol Rally,0.5,1.0
2021-01-19,3,Low-vol Rally,0.5,1.0
2021-01-20,3,Low-vol Rally,0.5,1.0
2021-01-21,3,Low-vol Rally,0.5,1.0
2021-01-22,3,Low-vol Rally,0.5,1.0
2021-01-25,3,Low-vol Rally,0.5,1.0
2021-01-26,3,Low-vol Rally,0.5,1.0
2021-01-27,3,Low-vol Rally,0.5,1.0
2021-01-28,3,Low-vol Rally,0.5,1.0
2021-01-29,3,Low-vol Rally,0.5,1.0
2021-02-01,3,Low-vol Rally,0.5,1.0
2021-02-02,3,Low-vol Rally,0.5,1.0
2021-02-03,3,Low-vol Rally,0.5,1.0
2021-02-04,3,Low-vol Rally,0.5,1.0
2021-02-05,3,Low-vol Rally,0.5,1.0
2021-02-08,3,Low-vol Rally,0.5,1.0
2021-02-09,3,Low-vol Rally,0.5,1.0
2021-02-10,3,Low-vol Rally,0.5,1.0
2021-02-11,3,Low-vol Rally,0.5,1.0
2021-02-12,3,Low-vol Rally,0.5,0.999999999996362
2021-02-16,3,Low-vol Rally,0.5,0.9999999983265297
2021-02-17,3,Low-vol Rally,0.5,0.9999999190768026
2021-02-18,3,Low-vol Rally,0.5,0.9999785687109639
2021-02-19,3,Low-vol Rally,0.5,0.9999070635063987
2021-02-22,3,Low-vol Rally,0.5,0.9997519735779677
2021-02-23,3,Low-vol Rally,0.5,0.9994503413869452
2021-02-24,3,Low-vol Rally,0.5,0.99845606885737
2021-02-25,0,Crisis,0.0,0.9902362962082748
2021-02-26,2,Crisis,0.5,0.8604205810738208
2021-03-01,2,Crisis,0.5,0.9964333972990603
2021-03-02,2,Crisis,0.5,0.9987133271289056
2021-03-03,2,Crisis,0.5,0.9999187592044306
2021-03-04,2,Crisis,0.5,0.999949726455739
2021-03-05,2,Crisis,0.5,0.9999706087864181
2021-03-08,2,Crisis,0.5,0.999999916817618
2021-03-09,2,Crisis,0.5,0.931384675773559
2021-03-10,2,Crisis,0.5,0.5707441662799846
2021-03-11,5,High-vol Rally,0.5,0.9717302491166463
2021-03-12,5,High-vol Rally,0.5,0.9857437094913291
2021-03-15,5,High-vol Rally,0.5,0.9786611157703906
2021-03-16,5,High-vol Rally,0.5,0.862957258756973
2021-03-17,5,High-vol Rally,0.5,0.5763028967196775
2021-03-18,2,Crisis,0.5,0.974801158657976
2021-03-19,2,Crisis,0.5,0.9885944125195155
2021-03-22,2,Crisis,0.5,0.9930221398357655
2021-03-23,2,Crisis,0.5,0.9981325496306628
2021-03-24,2,Crisis,0.5,0.9964510096542397
2021-03-25,2,Crisis,0.5,0.8758549072551546
2021-03-26,5,High-vol Rally,0.5,0.8784354305810016
2021-03-29,5,High-vol Rally,0.5,0.956337595597245
2021-03-30,5,High-vol Rally,0.5,0.9819836267620292
2021-03-31,5,High-vol Rally,0.5,0.9993712961152766
2021-04-01,5,High-vol Rally,0.5,0.9999668012514399
2021-04-05,5,High-vol Rally,0.5,0.9999902857997571
2021-04-06,5,High-vol Rally,0.5,0.999906146279353
2021-04-07,5,High-vol Rally,0.5,0.9990232055851023
2021-04-08,5,High-vol Rally,0.5,0.7573392067520895
2021-04-09,4,Low-vol Rally,0.5,0.42495988495157644
2021-04-12,3,Low-vol Rally,0.5,0.6674527386453135
2021-04-13,3,Low-vol Rally,0.5,0.9989996732022784
2021-04-14,3,Low-vol Rally,0.5,0.9999760994851791
2021-04-15,3,Low-vol Rally,0.5,0.9999985005790549
2021-04-16,3,Low-vol Rally,0.5,0.999998562264533
2021-04-19,3,Low-vol Rally,0.5,0.9999994818428127
2021-04-20,3,Low-vol Rally,0.5,0.9999999987776391
2021-04-21,3,Low-vol Rally,0.5,0.9999999998181011
2021-04-22,3,Low-vol Rally,0.5,0.9999999998726707
2021-04-23,3,Low-vol Rally,0.5,0.9999999998981366
2021-04-26,3,Low-vol Rally,0.5,0.9999999998981366
2021-04-27,3,Low-vol Rally,0.5,0.999999999992724
2021-04-28,3,Low-vol Rally,0.5,1.0
2021-04-29,3,Low-vol Rally,0.5,1.0
2021-04-30,3,Low-vol Rally,0.5,1.0
2021-05-03,3,Low-vol Rally,0.5,1.0
2021-05-04,3,Low-vol Rally,0.5,1.0
2021-05-05,3,Low-vol Rally,0.5,1.0
2021-05-06,3,Low-vol Rally,0.5,1.0
2021-05-07,3,Low-vol Rally,0.5,1.0
2021-05-10,3,Low-vol Rally,0.5,1.0
2021-05-11,3,Low-vol Rally,0.5,1.0
2021-05-12,3,Low-vol Rally,0.5,1.0
2021-05-13,3,Low-vol Rally,0.5,1.0
2021-05-14,3,Low-vol Rally,0.5,1.0
2021-05-17,3,Low-vol Rally,0.5,1.0
2021-05-18,3,Low-vol Rally,0.5,1.0
2021-05-19,3,Low-vol Rally,0.5,1.0
2021-05-20,3,Low-vol Rally,0.5,1.0
2021-05-21,3,Low-vol Rally,0.5,1.0
2021-05-24,3,Low-vol Rally,0.5,1.0
2021-05-25,3,Low-vol Rally,0.5,1.0
2021-05-26,3,Low-vol Rally,0.5,1.0
2021-05-27,3,Low-vol Rally,0.5,1.0
2021-05-28,3,Low-vol Rally,0.5,1.0
2021-06-01,3,Low-vol Rally,0.5,1.0
2021-06-02,3,Low-vol Rally,0.5,1.0
2021-06-03,3,Low-vol Rally,0.5,1.0
2021-06-04,3,Low-vol Rally,0.5,1.0
