Date,regime,regime_name,weight,confidence
2020-10-09,6,High-vol Rally,1.0,0.9999975759612701
2020-10-12,6,High-vol Rally,1.0,0.9999868706115814
2020-10-13,6,High-vol Rally,1.0,0.9999458118675973
2020-10-14,6,High-vol Rally,1.0,0.9998287421092529
2020-10-15,6,High-vol Rally,1.0,0.9974649387854791
2020-10-16,6,High-vol Rally,1.0,0.9901194387110261
2020-10-19,3,Low-vol Rally,0.5,0.5483315046501094
2020-10-20,3,Low-vol Rally,0.5,0.9851109035569178
2020-10-21,3,Low-vol Rally,0.5,0.9460657304544621
2020-10-22,3,Low-vol Rally,0.5,0.8969803268403035
2020-10-23,3,Low-vol Rally,0.5,0.8460345279066993
2020-10-26,0,Crisis,0.0,0.5954319123271975
2020-10-27,0,Crisis,0.0,0.9997373029374603
2020-10-28,0,Crisis,0.0,0.9999748179239999
2020-10-29,0,Crisis,0.0,0.9999670934024043
2020-10-30,0,Crisis,0.0,0.9998357540264293
2020-11-02,0,Crisis,0.0,0.8972232345091234
2020-11-03,6,High-vol Rally,1.0,0.9779392305238659
2020-11-04,6,High-vol Rally,1.0,0.9999868938143059
2020-11-05,6,High-vol Rally,1.0,0.9999997801496889
2020-11-06,6,High-vol Rally,1.0,0.9999988238512383
2020-11-09,6,High-vol Rally,1.0,0.9999627285339729
2020-11-10,6,High-vol Rally,1.0,0.9999999094834534
2020-11-11,6,High-vol Rally,1.0,0.9999999865194696
2020-11-12,6,High-vol Rally,1.0,0.9999999966930773
2020-11-13,6,High-vol Rally,1.0,0.9999999981391738
2020-11-16,6,High-vol Rally,1.0,0.9999999826923159
2020-11-17,6,High-vol Rally,1.0,0.9999999670762924
2020-11-18,6,High-vol Rally,1.0,0.9999998792918705
2020-11-19,6,High-vol Rally,1.0,0.9999972571369071
2020-11-20,6,High-vol Rally,1.0,0.9999201022579974
2020-11-23,6,High-vol Rally,1.0,0.9988596488209308
2020-11-24,6,High-vol Rally,1.0,0.9617690505847619
2020-11-25,6,High-vol Rally,1.0,0.8957347594331929
2020-11-26,4,High-vol Rally,0.5,0.5691293250522987
2020-11-27,4,High-vol Rally,0.5,0.6022986697231377
2020-11-30,4,High-vol Rally,0.5,0.6579950605251381
2020-12-01,4,High-vol Rally,0.5,0.6908629715851236
2020-12-02,4,High-vol Rally,0.5,0.6840708923948816
2020-12-03,4,High-vol Rally,0.5,0.6724945936840994
2020-12-04,4,High-vol Rally,0.5,0.6712766781433054
2020-12-07,4,High-vol Rally,0.5,0.6711171045721661
2020-12-08,4,High-vol Rally,0.5,0.6710060338955637
2020-12-09,4,High-vol Rally,0.5,0.6750354257789053
2020-12-10,4,High-vol Rally,0.5,0.6854805670658444
2020-12-11,4,High-vol Rally,0.5,0.7029848846743726
2020-12-14,4,High-vol Rally,0.5,0.7103580068577549
2020-12-15,4,High-vol Rally,0.5,0.7259394635132772
2020-12-16,4,High-vol Rally,0.5,0.7412060982857115
2020-12-17,4,High-vol Rally,0.5,0.7481541612226257
2020-12-18,4,High-vol Rally,0.5,0.7640588416244253
2020-12-21,4,High-vol Rally,0.5,0.7853508486714396
2020-12-22,4,High-vol Rally,0.5,0.85944986191079
2020-12-23,4,High-vol Rally,0.5,0.9660350997405254
2020-12-24,4,High-vol Rally,0.5,0.978403125743239
2020-12-28,4,High-vol Rally,0.5,0.9948067521226597
2020-12-29,4,High-vol Rally,0.5,0.999802151988106
2020-12-30,4,High-vol Rally,0.5,0.9999529302440863
2020-12-31,4,High-vol Rally,0.5,0.999977620217898
2021-01-04,4,High-vol Rally,0.5,0.9999919643228159
2021-01-05,4,High-vol Rally,0.5,0.9999926565521003
2021-01-06,4,High-vol Rally,0.5,0.9999936386523104
2021-01-07,4,High-vol Rally,0.5,0.9978614692736367
2021-01-08,4,High-vol Rally,0.5,0.9929501828607075
2021-01-11,4,High-vol Rally,0.5,0.9187950706085621
2021-01-12,4,High-vol Rally,0.5,0.6570343542704454
2021-01-13,3,Low-vol Rally,0.5,0.650690621500044
2021-01-14,3,Low-vol Rally,0.5,0.7713060881329287
2021-01-15,3,Low-vol Rally,0.5,0.8789033946890168
2021-01-18,3,Low-vol Rally,0.5,0.9679981579481804
2021-01-19,3,Low-vol Rally,0.5,0.9879589543179795
2021-01-20,3,Low-vol Rally,0.5,0.9944531939827068
2021-01-21,3,Low-vol Rally,0.5,0.986686085294305
2021-01-22,3,Low-vol Rally,0.5,0.8409494375186295
2021-01-25,2,High-vol Rally,0.5,0.9252561148496669
2021-01-26,2,High-vol Rally,0.5,0.958006669109293
2021-01-27,2,High-vol Rally,0.5,0.9982279767444292
2021-01-28,2,High-vol Rally,0.5,0.9993765310740595
2021-01-29,2,High-vol Rally,0.5,0.9980710837249196
2021-02-01,2,High-vol Rally,0.5,0.9986934380128688
2021-02-02,2,High-vol Rally,0.5,0.9943792563467505
2021-02-03,2,High-vol Rally,0.5,0.982878273170359
2021-02-04,2,High-vol Rally,0.5,0.9693040915241342
2021-02-05,2,High-vol Rally,0.5,0.9208915754684216
2021-02-08,1,Transition,0.5,0.5193592551892894
2021-02-09,1,Transition,0.5,0.8699883837414681
2021-02-10,1,Transition,0.5,0.9609753587596682
2021-02-11,1,Transition,0.5,0.997686534064595
2021-02-12,1,Transition,0.5,0.9999096437610335
2021-02-15,1,Transition,0.5,0.9994075596029065
2021-02-16,1,Transition,0.5,0.9999858111629506
2021-02-17,1,Transition,0.5,0.9999819724568338
2021-02-18,1,Transition,0.5,0.9999991156459418
2021-02-19,1,Transition,0.5,0.9999999105839419
2021-02-22,1,Transition,0.5,0.9999999429219332
2021-02-23,1,Transition,0.5,0.9999999989340722
2021-02-24,1,Transition,0.5,0.9999999568681242
2021-02-25,1,Transition,0.5,0.9999999410119944
2021-02-26,1,Transition,0.5,0.9999998165512975
2021-03-01,1,Transition,0.5,0.9999055571750675
2021-03-02,1,Transition,0.5,0.9999974053968808
2021-03-03,1,Transition,0.5,0.9999743314021795
2021-03-04,1,Transition,0.5,0.9991353676691637
2021-03-05,1,Transition,0.5,0.9513337117954159
2021-03-08,1,Transition,0.5,0.8889316046167935
2021-03-09,1,Transition,0.5,0.9943313830369287
2021-03-10,1,Transition,0.5,0.9999131005858781
2021-03-11,1,Transition,0.5,0.9999732832551801
2021-03-12,1,Transition,0.5,0.9999237441779454
2021-03-15,1,Transition,0.5,0.9999845072288345
2021-03-16,1,Transition,0.5,0.9999793265205561
2021-03-17,1,Transition,0.5,0.999990032715338
2021-03-18,1,Transition,0.5,0.999999788917216
2021-03-19,1,Transition,0.5,0.999748576823438
2021-03-22,1,Transition,0.5,0.9999998035437068
2021-03-23,1,Transition,0.5,0.9999996005827485
2021-03-24,1,Transition,0.5,0.9999998284838658
2021-03-25,1,Transition,0.5,0.9999999226802204
2021-03-26,1,Transition,0.5,0.9999993732983202
2021-03-29,1,Transition,0.5,0.9999991681182842
2021-03-30,1,Transition,0.5,0.9999940449520144
2021-03-31,1,Transition,0.5,0.9999981184736918
2021-04-01,1,Transition,0.5,0.9999973732317751
2021-04-06,1,Transition,0.5,0.9999966321322387
2021-04-07,1,Transition,0.5,0.9999956224442349
2021-04-08,1,Transition,0.5,0.9999976783555787
2021-04-09,1,Transition,0.5,0.9999932172134252
2021-04-12,1,Transition,0.5,0.9999997853010658
2021-04-13,1,Transition,0.5,0.9999998864004802
2021-04-14,1,Transition,0.5,0.9999999668161769
2021-04-15,1,Transition,0.5,0.999999970385034
2021-04-16,1,Transition,0.5,0.9999999781302906
2021-04-19,1,Transition,0.5,0.999999909032344
2021-04-20,1,Transition,0.5,0.9998592682069795
2021-04-21,1,Transition,0.5,0.9999902511719928
2021-04-22,1,Transition,0.5,0.9999902536748979
2021-04-23,1,Transition,0.5,0.9999911646854487
2021-04-26,1,Transition,0.5,0.999999363419395
2021-04-27,1,Transition,0.5,0.9999991091321465
2021-04-28,1,Transition,0.5,0.9999998777875664
2021-04-29,1,Transition,0.5,0.9999999875672075
2021-04-30,1,Transition,0.5,0.9999999997762643
2021-05-03,1,Transition,0.5,0.9999999999345164
2021-05-04,1,Transition,0.5,0.9999321632676519
2021-05-05,1,Transition,0.5,0.9999998558141774
2021-05-06,1,Transition,0.5,0.9999999994579412
2021-05-07,1,Transition,0.5,0.99999995025246
2021-05-10,1,Transition,0.5,0.9999992948926532
2021-05-11,1,Transition,0.5,0.9876423499403396
2021-05-12,1,Transition,0.5,0.9578690546910122
2021-05-13,1,Transition,0.5,0.8215882966441819
2021-05-14,2,High-vol Rally,0.5,0.35742491383100367
2021-05-17,3,Low-vol Rally,0.5,0.6240738545919255
2021-05-18,3,Low-vol Rally,0.5,0.7188582615874503
2021-05-19,3,Low-vol Rally,0.5,0.768338896933546
2021-05-20,3,Low-vol Rally,0.5,0.8995926669959469
2021-05-21,3,Low-vol Rally,0.5,0.9846673097536625
2021-05-24,3,Low-vol Rally,0.5,0.9979309038967239
2021-05-25,3,Low-vol Rally,0.5,0.9991413822059333
2021-05-26,3,Low-vol Rally,0.5,0.9995531414618731
2021-05-27,3,Low-vol Rally,0.5,0.9999776281685229
2021-05-28,3,Low-vol Rally,0.5,0.9999949227678114
2021-05-31,3,Low-vol Rally,0.5,0.9999709916197579
2021-06-01,3,Low-vol Rally,0.5,0.9998495766109774
2021-06-02,3,Low-vol Rally,0.5,0.998338460639671
